quest_key,requirement_type,item_name,canonical_key,quantity,source_url,notes
"10,000 players!",item,Peppers,peppers,1,https://buddy.farm/i/peppers/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/peppers/; Page data: https://buddy.farm/page-data/i/peppers/page-data.json; Cache: peppers__peppers.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 52; Quest end date: 2021-06-22T04:59:59+00:00
bug exporter enterprise vii,item,Cicada,cicada,200,https://buddy.farm/i/cicada/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/cicada/; Page data: https://buddy.farm/page-data/i/cicada/page-data.json; Cache: cicada__cicada.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7529175; Quest end date: 2025-08-01T04:59:59+00:00
bug exporter enterprise vii,item,Cicada Shell,cicada shell,100,https://buddy.farm/i/cicada-shell/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/cicada-shell/; Page data: https://buddy.farm/page-data/i/cicada-shell/page-data.json; Cache: cicada-shell__cicada-shell.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7529175; Quest end date: 2025-08-01T04:59:59+00:00
bug exporter enterprise viii,item,Cicada,cicada,200,https://buddy.farm/i/cicada/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/cicada/; Page data: https://buddy.farm/page-data/i/cicada/page-data.json; Cache: cicada__cicada.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7529176; Quest end date: 2025-08-01T04:59:59+00:00
bug exporter enterprise viii,item,Cicada Shell,cicada shell,100,https://buddy.farm/i/cicada-shell/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/cicada-shell/; Page data: https://buddy.farm/page-data/i/cicada-shell/page-data.json; Cache: cicada-shell__cicada-shell.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7529176; Quest end date: 2025-08-01T04:59:59+00:00
bug life i,item,Shiny Beetle,shiny beetle,4,https://buddy.farm/i/shiny-beetle/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/shiny-beetle/; Page data: https://buddy.farm/page-data/i/shiny-beetle/page-data.json; Cache: shiny-beetle__shiny-beetle.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 160
business is blooming i,item,Orange Flowers,orange flowers,25,https://buddy.farm/i/orange-flowers/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/orange-flowers/; Page data: https://buddy.farm/page-data/i/orange-flowers/page-data.json; Cache: orange-flowers__orange-flowers.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7522173; Quest end date: 2026-05-01T04:59:59+00:00
business is blooming i,item,Purple Flower,purple flower,100,https://buddy.farm/i/purple-flower/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/purple-flower/; Page data: https://buddy.farm/page-data/i/purple-flower/page-data.json; Cache: purple-flower__purple-flower.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7522173; Quest end date: 2026-05-01T04:59:59+00:00
business is blooming i,item,Yellow Flowers,yellow flowers,25,https://buddy.farm/i/yellow-flowers/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/yellow-flowers/; Page data: https://buddy.farm/page-data/i/yellow-flowers/page-data.json; Cache: yellow-flowers__yellow-flowers.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7522173; Quest end date: 2026-05-01T04:59:59+00:00
business is blooming ii,item,Blue Flowers,blue flowers,50,https://buddy.farm/i/blue-flowers/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/blue-flowers/; Page data: https://buddy.farm/page-data/i/blue-flowers/page-data.json; Cache: blue-flowers__blue-flowers.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7522180; Quest end date: 2026-05-01T04:59:59+00:00
business is blooming ii,item,Orange Flowers,orange flowers,50,https://buddy.farm/i/orange-flowers/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/orange-flowers/; Page data: https://buddy.farm/page-data/i/orange-flowers/page-data.json; Cache: orange-flowers__orange-flowers.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7522180; Quest end date: 2026-05-01T04:59:59+00:00
business is blooming ii,item,Purple Flower,purple flower,100,https://buddy.farm/i/purple-flower/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/purple-flower/; Page data: https://buddy.farm/page-data/i/purple-flower/page-data.json; Cache: purple-flower__purple-flower.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7522180; Quest end date: 2026-05-01T04:59:59+00:00
business is blooming ii,item,Yellow Flowers,yellow flowers,50,https://buddy.farm/i/yellow-flowers/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/yellow-flowers/; Page data: https://buddy.farm/page-data/i/yellow-flowers/page-data.json; Cache: yellow-flowers__yellow-flowers.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7522180; Quest end date: 2026-05-01T04:59:59+00:00
business is blooming iii,item,Blue Flowers,blue flowers,120,https://buddy.farm/i/blue-flowers/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/blue-flowers/; Page data: https://buddy.farm/page-data/i/blue-flowers/page-data.json; Cache: blue-flowers__blue-flowers.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7522508; Quest end date: 2026-05-01T04:59:59+00:00
business is blooming iii,item,Orange Flowers,orange flowers,120,https://buddy.farm/i/orange-flowers/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/orange-flowers/; Page data: https://buddy.farm/page-data/i/orange-flowers/page-data.json; Cache: orange-flowers__orange-flowers.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7522508; Quest end date: 2026-05-01T04:59:59+00:00
business is blooming iii,item,Purple Flower,purple flower,200,https://buddy.farm/i/purple-flower/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/purple-flower/; Page data: https://buddy.farm/page-data/i/purple-flower/page-data.json; Cache: purple-flower__purple-flower.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7522508; Quest end date: 2026-05-01T04:59:59+00:00
business is blooming iii,item,Red Flowers,red flowers,120,https://buddy.farm/i/red-flowers/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/red-flowers/; Page data: https://buddy.farm/page-data/i/red-flowers/page-data.json; Cache: red-flowers__red-flowers.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7522508; Quest end date: 2026-05-01T04:59:59+00:00
business is blooming iii,item,White Flowers,white flowers,120,https://buddy.farm/i/white-flowers/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/white-flowers/; Page data: https://buddy.farm/page-data/i/white-flowers/page-data.json; Cache: white-flowers__white-flowers.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7522508; Quest end date: 2026-05-01T04:59:59+00:00
business is blooming iii,item,Yellow Flowers,yellow flowers,120,https://buddy.farm/i/yellow-flowers/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/yellow-flowers/; Page data: https://buddy.farm/page-data/i/yellow-flowers/page-data.json; Cache: yellow-flowers__yellow-flowers.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7522508; Quest end date: 2026-05-01T04:59:59+00:00
business is blooming iv,item,Blue Flowers,blue flowers,500,https://buddy.farm/i/blue-flowers/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/blue-flowers/; Page data: https://buddy.farm/page-data/i/blue-flowers/page-data.json; Cache: blue-flowers__blue-flowers.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7522578; Quest end date: 2026-05-01T04:59:59+00:00
business is blooming iv,item,Essence of Slime,essence of slime,500,https://buddy.farm/i/essence-of-slime/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/essence-of-slime/; Page data: https://buddy.farm/page-data/i/essence-of-slime/page-data.json; Cache: essence-of-slime__essence-of-slime.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7522578; Quest end date: 2026-05-01T04:59:59+00:00
business is blooming iv,item,Honeysuckle,honeysuckle,25,https://buddy.farm/i/honeysuckle/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/honeysuckle/; Page data: https://buddy.farm/page-data/i/honeysuckle/page-data.json; Cache: honeysuckle__honeysuckle.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7522578; Quest end date: 2026-05-01T04:59:59+00:00
business is blooming iv,item,Orange Flowers,orange flowers,500,https://buddy.farm/i/orange-flowers/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/orange-flowers/; Page data: https://buddy.farm/page-data/i/orange-flowers/page-data.json; Cache: orange-flowers__orange-flowers.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7522578; Quest end date: 2026-05-01T04:59:59+00:00
business is blooming iv,item,Purple Flower,purple flower,500,https://buddy.farm/i/purple-flower/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/purple-flower/; Page data: https://buddy.farm/page-data/i/purple-flower/page-data.json; Cache: purple-flower__purple-flower.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7522578; Quest end date: 2026-05-01T04:59:59+00:00
business is blooming iv,item,Red Flowers,red flowers,500,https://buddy.farm/i/red-flowers/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/red-flowers/; Page data: https://buddy.farm/page-data/i/red-flowers/page-data.json; Cache: red-flowers__red-flowers.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7522578; Quest end date: 2026-05-01T04:59:59+00:00
business is blooming iv,item,Twine,twine,500,https://buddy.farm/i/twine/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/twine/; Page data: https://buddy.farm/page-data/i/twine/page-data.json; Cache: twine__twine.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7522578; Quest end date: 2026-05-01T04:59:59+00:00
business is blooming iv,item,White Flowers,white flowers,500,https://buddy.farm/i/white-flowers/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/white-flowers/; Page data: https://buddy.farm/page-data/i/white-flowers/page-data.json; Cache: white-flowers__white-flowers.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7522578; Quest end date: 2026-05-01T04:59:59+00:00
business is blooming iv,item,Yellow Flowers,yellow flowers,500,https://buddy.farm/i/yellow-flowers/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/yellow-flowers/; Page data: https://buddy.farm/page-data/i/yellow-flowers/page-data.json; Cache: yellow-flowers__yellow-flowers.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7522578; Quest end date: 2026-05-01T04:59:59+00:00
business is blooming ix,item,Blue Flowers,blue flowers,7500,https://buddy.farm/i/blue-flowers/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/blue-flowers/; Page data: https://buddy.farm/page-data/i/blue-flowers/page-data.json; Cache: blue-flowers__blue-flowers.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7522595; Quest end date: 2026-05-01T04:59:59+00:00
business is blooming ix,item,Bouquet of Flowers,bouquet of flowers,7500,https://buddy.farm/i/bouquet-of-flowers/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/bouquet-of-flowers/; Page data: https://buddy.farm/page-data/i/bouquet-of-flowers/page-data.json; Cache: bouquet-of-flowers__bouquet-of-flowers.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7522595; Quest end date: 2026-05-01T04:59:59+00:00
business is blooming ix,item,Honeysuckle,honeysuckle,200,https://buddy.farm/i/honeysuckle/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/honeysuckle/; Page data: https://buddy.farm/page-data/i/honeysuckle/page-data.json; Cache: honeysuckle__honeysuckle.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7522595; Quest end date: 2026-05-01T04:59:59+00:00
business is blooming ix,item,Orange Flowers,orange flowers,7500,https://buddy.farm/i/orange-flowers/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/orange-flowers/; Page data: https://buddy.farm/page-data/i/orange-flowers/page-data.json; Cache: orange-flowers__orange-flowers.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7522595; Quest end date: 2026-05-01T04:59:59+00:00
business is blooming ix,item,Potted Flower,potted flower,100,https://buddy.farm/i/potted-flower/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/potted-flower/; Page data: https://buddy.farm/page-data/i/potted-flower/page-data.json; Cache: potted-flower__potted-flower.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7522595; Quest end date: 2026-05-01T04:59:59+00:00
business is blooming ix,item,Purple Flower,purple flower,7500,https://buddy.farm/i/purple-flower/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/purple-flower/; Page data: https://buddy.farm/page-data/i/purple-flower/page-data.json; Cache: purple-flower__purple-flower.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7522595; Quest end date: 2026-05-01T04:59:59+00:00
business is blooming ix,item,Red Flowers,red flowers,7500,https://buddy.farm/i/red-flowers/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/red-flowers/; Page data: https://buddy.farm/page-data/i/red-flowers/page-data.json; Cache: red-flowers__red-flowers.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7522595; Quest end date: 2026-05-01T04:59:59+00:00
business is blooming ix,item,White Flowers,white flowers,7500,https://buddy.farm/i/white-flowers/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/white-flowers/; Page data: https://buddy.farm/page-data/i/white-flowers/page-data.json; Cache: white-flowers__white-flowers.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7522595; Quest end date: 2026-05-01T04:59:59+00:00
